"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Nov 2024 11:58:57.000,40.880,2.249952,-9999.990,-9999.990000,-47.174953,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 11:59:57.000,40.929,2.249951,-9999.990,-9999.990000,-67.464213,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:00:57.000,41.018,2.249951,-9999.990,-9999.990000,-34.571338,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:01:57.000,41.145,2.249952,-9999.990,-9999.990000,-31.592088,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:02:57.000,41.306,2.249952,-9999.990,-9999.990000,-46.041634,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:03:57.000,41.496,2.249952,-9999.990,-9999.990000,-29.671076,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:04:57.000,41.711,2.249953,-9999.990,-9999.990000,-25.631870,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:05:57.000,41.947,2.249954,-9999.990,-9999.990000,-30.807166,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:06:15.232,42.022,2.249954,-9999.990,-9999.990000,-37.229257,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Nov 2024 12:52:56.052,42.089,2.250047,-9999.990,-9999.990000,-38.378124,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:53:56.000,41.844,2.250048,-9999.990,-9999.990000,-25.975762,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:54:56.000,41.618,2.250049,-9999.990,-9999.990000,-27.897622,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:55:56.000,41.418,2.250050,-9999.990,-9999.990000,-58.533952,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:56:56.000,41.249,2.250051,-9999.990,-9999.990000,-31.872995,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:57:56.000,41.117,2.250051,-9999.990,-9999.990000,-34.243247,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:58:56.000,41.027,2.250051,-9999.990,-9999.990000,-89.510547,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 12:59:56.000,40.983,2.250052,-9999.990,-9999.990000,-48.418450,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:00:56.000,40.988,2.250051,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:01:56.000,41.044,2.250051,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:02:56.000,41.152,2.250051,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:03:56.000,41.311,2.250050,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:04:56.000,41.518,2.250049,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:05:56.000,41.769,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:06:56.000,42.057,2.250046,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:07:56.000,42.377,2.250045,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:08:56.000,42.719,2.250043,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:09:56.000,43.076,2.250041,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:10:56.000,43.439,2.250038,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:11:56.000,43.799,2.250036,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:12:56.000,44.149,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:13:56.000,44.481,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:14:56.000,44.788,2.250027,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:15:56.000,45.064,2.250023,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:16:56.000,45.305,2.250019,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:17:56.000,45.507,2.250016,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:18:56.000,45.666,2.250012,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:19:56.000,45.781,2.250008,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:20:56.000,45.849,2.250004,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:21:56.000,45.871,2.250000,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:22:56.000,45.845,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:23:56.000,45.773,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:24:56.000,45.656,2.249988,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:25:56.000,45.496,2.249984,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:26:56.000,45.295,2.249980,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:27:56.000,45.056,2.249977,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:28:56.000,44.785,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:29:56.000,44.484,2.249970,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:30:56.000,44.162,2.249967,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:31:56.000,43.823,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:32:56.000,43.475,2.249962,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:33:56.000,43.125,2.249960,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:34:56.000,42.782,2.249958,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:35:56.000,42.453,2.249957,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:36:56.000,42.145,2.249955,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:37:56.000,41.864,2.249954,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:38:56.000,41.618,2.249953,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:39:56.000,41.411,2.249952,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:40:56.000,41.246,2.249952,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:41:56.000,41.127,2.249951,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:42:56.000,41.053,2.249951,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:43:56.000,41.025,2.249951,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:44:56.000,41.040,2.249952,-9999.990,-9999.990000,-46.086591,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:45:56.000,41.097,2.249952,-9999.990,-9999.990000,-46.078232,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:46:56.000,41.191,2.249953,-9999.990,-9999.990000,-32.769196,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:47:56.000,41.319,2.249953,-9999.990,-9999.990000,-32.476148,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:48:56.000,41.476,2.249954,-9999.990,-9999.990000,-50.123237,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:49:56.000,41.657,2.249955,-9999.990,-9999.990000,-28.201467,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:50:56.000,41.857,2.249956,-9999.990,-9999.990000,-25.713714,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:51:56.000,42.073,2.249957,-9999.990,-9999.990000,-31.940005,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 13:52:11.403,42.130,2.249958,-9999.990,-9999.990000,-37.669062,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Nov 2024 14:39:05.432,42.160,2.250035,-9999.990,-9999.990000,-42.219183,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:40:05.000,41.980,2.250035,-9999.990,-9999.990000,-27.514912,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:41:05.000,41.810,2.250036,-9999.990,-9999.990000,-25.673694,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:42:05.000,41.652,2.250036,-9999.990,-9999.990000,-28.663819,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:43:05.000,41.509,2.250036,-9999.990,-9999.990000,-41.521002,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:44:05.000,41.382,2.250036,-9999.990,-9999.990000,-35.482954,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:45:05.000,41.273,2.250036,-9999.990,-9999.990000,-31.415538,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:46:05.000,41.184,2.250036,-9999.990,-9999.990000,-33.711042,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:47:05.000,41.115,2.250035,-9999.990,-9999.990000,-43.418876,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:48:05.000,41.067,2.250035,-9999.990,-9999.990000,-49.248549,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:49:05.000,41.041,2.250034,-9999.990,-9999.990000,-47.843491,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:50:05.000,41.036,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:51:05.000,41.051,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:52:05.000,41.087,2.250032,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:53:05.000,41.140,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:54:05.000,41.210,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:55:05.000,41.295,2.250028,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:56:05.000,41.391,2.250027,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:57:05.000,41.497,2.250026,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:58:05.000,41.609,2.250024,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 14:59:05.000,41.726,2.250023,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:00:05.000,41.843,2.250021,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:01:05.000,41.959,2.250019,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:02:05.000,42.071,2.250017,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:03:05.000,42.176,2.250015,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:04:05.000,42.273,2.250013,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:05:05.000,42.360,2.250012,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:06:05.000,42.435,2.250010,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:07:05.000,42.496,2.250008,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:08:05.000,42.544,2.250006,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:09:05.000,42.576,2.250003,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:10:05.000,42.593,2.250001,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:11:05.000,42.595,2.249999,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:12:05.000,42.581,2.249998,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:13:05.000,42.553,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:14:05.000,42.510,2.249994,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:15:05.000,42.455,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:16:05.000,42.387,2.249990,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:17:05.000,42.308,2.249989,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:18:05.000,42.220,2.249987,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:19:05.000,42.125,2.249985,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:20:05.000,42.024,2.249984,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:21:05.000,41.919,2.249983,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:22:05.000,41.811,2.249981,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:23:05.000,41.704,2.249980,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:24:05.000,41.599,2.249979,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:25:05.000,41.497,2.249978,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:26:05.000,41.401,2.249977,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:27:05.000,41.313,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:28:05.000,41.233,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:29:05.000,41.163,2.249975,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:30:05.000,41.105,2.249974,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:31:05.000,41.059,2.249974,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:32:05.000,41.026,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:33:05.000,41.007,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:34:05.000,41.002,2.249973,-9999.990,-9999.990000,-59.595054,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:35:05.000,41.011,2.249973,-9999.990,-9999.990000,-46.426093,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:36:05.000,41.033,2.249973,-9999.990,-9999.990000,-50.011899,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:37:05.000,41.069,2.249973,-9999.990,-9999.990000,-46.682659,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:38:05.000,41.118,2.249973,-9999.990,-9999.990000,-36.086945,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:39:05.000,41.179,2.249973,-9999.990,-9999.990000,-32.144832,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:40:05.000,41.252,2.249973,-9999.990,-9999.990000,-31.564875,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:41:05.000,41.335,2.249973,-9999.990,-9999.990000,-34.886009,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:42:05.000,41.428,2.249973,-9999.990,-9999.990000,-64.973466,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:43:05.000,41.529,2.249974,-9999.990,-9999.990000,-33.437148,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:44:05.000,41.638,2.249974,-9999.990,-9999.990000,-27.782546,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:45:05.000,41.753,2.249975,-9999.990,-9999.990000,-25.761239,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:46:05.000,41.874,2.249975,-9999.990,-9999.990000,-26.167680,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:47:05.000,41.999,2.249976,-9999.990,-9999.990000,-29.606030,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 15:47:54.931,42.105,2.249976,-9999.990,-9999.990000,-38.924713,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Nov 2024 16:37:39.584,42.050,2.250028,-9999.990,-9999.990000,-39.535872,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:38:39.000,41.900,2.250029,-9999.990,-9999.990000,-28.226777,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:39:39.000,41.752,2.250030,-9999.990,-9999.990000,-25.696944,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:40:39.000,41.610,2.250031,-9999.990,-9999.990000,-26.622740,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:41:39.000,41.475,2.250031,-9999.990,-9999.990000,-31.469987,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:42:39.000,41.350,2.250032,-9999.990,-9999.990000,-58.941587,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:43:39.000,41.235,2.250033,-9999.990,-9999.990000,-34.305049,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:44:39.000,41.133,2.250033,-9999.990,-9999.990000,-31.405371,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:45:39.000,41.046,2.250034,-9999.990,-9999.990000,-33.524042,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:46:39.000,40.976,2.250034,-9999.990,-9999.990000,-41.793782,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:47:39.000,40.925,2.250034,-9999.990,-9999.990000,-51.937032,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:48:39.000,40.893,2.250034,-9999.990,-9999.990000,-46.750251,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:49:39.000,40.883,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:50:39.000,40.894,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:51:39.000,40.928,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:52:39.000,40.984,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:53:39.000,41.063,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:54:39.000,41.162,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:55:39.000,41.281,2.250032,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:56:39.000,41.418,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:57:39.000,41.570,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:58:39.000,41.734,2.250029,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
28 Nov 2024 16:59:39.000,41.909,2.250028,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
